Time, Finish
13,11,4,9,2.880005,2.75
5,12,14,3,5.26001,4.5
13,19,11,15,1.859985,1.5
10,7,8,8,1.320007,0.75
18,9,5,14,4.700012,4.5
14,15,14,2,3.399963,3.25
13,6,2,2,4.440002,3.75
13,0,12,17,4.699951,4.5
19,16,15,5,4.440002,3.75
19,17,3,17,8.199951,4
6,2,7,15,4.220032,3.5
10,19,7,7,6.859985,3.75
0,1,18,0,4.959961,4.75
7,14,3,16,1.580017,1.5
19,8,6,15,6.059998,5
1,1,19,13,7.820007,7.5
8,18,11,12,2.359985,2.25
16,9,6,7,3.139954,3
4,18,5,6,3.400024,3.25
8,19,6,7,7.880005,3.5
3,13,10,16,2.619995,2.5
17,3,2,12,7.059998,6
8,10,14,5,2.880005,2.75
1,19,15,0,9.119995,8.25
10,10,12,4,2.099976,2
0,6,9,8,3.440002,2.75
0,7,10,9,8.700012,3
8,19,7,2,8.720032,4.5
1,13,6,8,5.880005,2.5
12,17,16,6,3.919983,3.75
7,6,12,19,5.219971,4.5
11,11,17,13,2.099976,2
3,4,19,0,5.220032,5
14,3,13,19,5,4.25
15,3,14,17,4.480042,3.75
0,10,12,3,7.059998,4.75
1,15,16,6,10.91998,6
7,2,17,12,7.320007,5
7,9,13,19,5.019958,4
3,7,19,12,5.76001,5.25
16,1,7,10,5.76001,4.5
6,4,5,12,2.880005,2.25
9,1,14,3,2.640015,1.75
18,3,15,17,5,4.25
11,13,13,19,2.099976,2
16,11,3,6,7.320007,4.5
18,7,1,3,8.140015,5.25
8,10,8,7,0.7999878,0.75
2,5,13,3,3.920044,3.25
5,16,12,2,5.47998,5.25
11,0,5,11,5.779968,4.25
15,16,19,4,4.460022,4
5,8,17,8,3.420044,3
15,1,8,3,2.360046,2.25
9,4,3,3,2.359985,1.75
8,3,4,19,5.219971,5
8,17,11,2,9.279968,4.5
16,3,14,11,2.619995,2.5
17,0,6,2,4.47998,3.25
17,18,14,12,2.879944,2.25
8,11,0,4,11.76001,3.75
0,0,19,16,9.400024,8.75
9,14,8,8,2.359985,1.75
0,8,8,0,4.179993,4
3,12,19,3,10,6.25
19,3,7,18,9.700012,6.75
6,9,1,15,2.880005,2.75
16,3,6,2,3.160034,2.75
4,4,13,8,3.400024,3.25
13,12,6,19,3.940002,3.5
5,17,15,19,3.419983,3
6,5,4,8,1.839966,1.25
12,5,18,12,3.920044,3.25
7,19,12,11,4.200012,3.25
7,0,19,2,3.659973,3.5
11,5,0,8,4.179993,3.5
4,7,8,2,4.76001,2.25
13,16,6,8,4.440002,3.75
1,6,5,13,3.159973,2.75
18,0,17,5,2.099976,1.5
9,5,9,11,3.540039,1.5
9,3,4,19,6.540039,5.25
8,11,7,13,1.080017,0.75
15,8,3,4,6.619995,4
4,0,8,12,5.019958,4
9,11,14,7,2.900024,2.25
7,4,8,4,0.2800293,0.25
13,15,17,13,2.619995,1.5
5,18,1,6,10.81995,4
19,7,9,8,2.880005,2.75
5,2,15,2,2.619995,2.5
1,12,17,1,7.559998,6.75
13,13,10,14,1.580017,1
0,11,5,10,1.580017,1.5
3,5,16,11,5.76001,4.75
11,8,9,8,2.919983,0.5
19,3,11,7,3.140015,3
15,17,5,14,3.919983,3.25
5,18,2,7,6.279968,3.5
6,16,10,9,3.440002,2.75
2,13,9,5,4.440002,3.75
15,5,16,5,0.7999878,0.25
1,3,10,12,7.359985,4.5
12,17,2,8,5.519958,4.75
19,0,10,2,3.399963,2.75
3,2,8,16,5.240051,4.75
5,5,2,0,2.100037,2
16,19,11,0,11.26001,6
16,14,18,2,3.939941,3.5
18,12,6,3,11.91998,5.25
2,8,1,14,2.359985,1.75
6,14,19,7,5.73999,5
6,3,6,16,3.919983,3.25
19,3,10,11,5.859985,4.25
6,6,14,0,10.95996,3.5
17,9,1,5,13.76001,5
2,18,3,19,0.539978,0.5
17,4,2,13,7.380005,6
10,2,12,8,2.099976,2
16,4,10,1,6.700012,2.25
2,10,1,4,4.880005,1.75
8,4,0,19,10.65997,5.75
10,4,15,13,3.940002,3.5
17,6,14,10,2.640015,1.75
1,5,15,5,6.799988,3.5
5,16,1,5,17.62,3.75
17,15,11,3,4.700012,4.5
15,11,4,19,5.52002,4.75
11,7,6,0,3.139954,3
15,14,5,13,3.960022,2.75
10,1,1,12,8.380005,5
3,0,1,6,4.200012,2
13,17,15,9,4.719971,2.5
4,14,6,3,3.97998,3.25
2,15,12,13,3.139954,3
14,17,6,8,4.720032,4.25
0,8,2,14,2.380005,2
16,5,14,12,2.880005,2.25
10,12,11,6,1.840027,1.75
11,19,11,15,2.099976,1
4,11,12,16,3.919983,3.25
9,0,14,12,8.160034,4.25
14,13,4,9,3.940002,3.5
3,7,18,10,4.97998,4.5
9,10,0,16,4.720032,3.75
0,18,4,15,2.400024,1.75
14,1,9,1,1.320007,1.25
11,9,11,19,2.900024,2.5
18,4,12,13,5.559998,3.75
14,14,3,17,6.179993,3.5
18,12,9,16,3.919983,3.25
17,13,2,1,8.939941,6.75
3,3,18,19,10.70001,7.75
18,10,12,6,2.899963,2.5
6,13,19,11,6.539978,3.75
19,17,6,4,6.780029,6.5
15,12,5,9,3.919983,3.25
3,5,16,19,8.119995,6.75
17,10,15,10,1.580017,0.5
10,14,9,13,0.8200073,0.5
6,3,3,11,2.880005,2.75
19,14,16,7,4.259949,2.5
8,10,8,1,2.359985,2.25
2,16,17,7,6.779968,6
8,4,15,7,2.619995,2.5
5,7,18,8,6.880005,3.5
11,16,10,1,8.140015,4
17,8,13,16,3.139954,3
14,13,19,13,1.840027,1.25
15,17,9,7,4.179993,4
6,13,8,2,5.019958,3.25
6,13,5,16,1.059998,1
9,11,15,12,1.839966,1.75
15,17,1,15,4.179993,4
18,10,19,16,1.839966,1.75
2,0,11,7,5.02002,4
12,8,7,7,1.580017,1.5
5,7,11,9,2.099976,2
16,4,4,2,6.040039,3.5
17,1,0,9,6.820007,6.25
11,15,11,14,0.7999878,0.25
7,16,10,3,4.179993,4
0,19,0,15,1.059998,1
1,12,4,17,3.179993,2
7,11,19,7,5.780029,4
10,1,2,5,3.139954,3
13,15,13,4,3.399963,2.75
4,15,17,17,4.440002,3.75
9,17,18,6,5.73999,5
18,2,17,3,1.059998,0.5
9,3,8,16,4.179993,3.5
9,7,5,4,2.640015,1.75
18,18,10,19,2.880005,2.25
2,1,4,6,2.359985,1.75
16,19,2,0,8.880005,8.25
16,13,9,6,4.180054,3.5
5,18,15,12,4.459961,4
3,13,2,15,0.7999878,0.75
0,11,15,13,7.899963,4.25
7,10,3,14,2.100037,2
17,11,0,13,5.799988,4.75
6,12,9,0,5.539978,3.75
12,17,19,12,3.419983,3
18,10,10,7,2.880005,2.75
11,6,14,14,3.160034,2.75
6,2,1,10,4.200012,3.25
8,12,9,9,1.580017,1
11,17,14,6,4.179993,3.5
10,10,2,6,3.140015,3
17,19,18,11,2.880005,2.25
5,2,16,3,6.23999,3
16,11,18,2,3.459961,2.75
17,19,18,17,1.320007,0.75
9,10,14,4,2.880005,2.75
3,2,13,10,4.97998,4.5
0,14,12,15,3.919983,3.25
6,2,8,13,5.26001,3.25
19,9,4,6,4.700012,4.5
9,15,3,17,2.099976,2
7,12,13,17,3.440002,2.75
10,7,5,9,1.839966,1.75
6,1,7,0,0.539978,0.5
16,2,17,4,0.7999878,0.75
12,15,5,10,5.76001,3
17,10,16,1,3.140015,2.5
16,10,2,12,5.219971,4
18,1,1,19,10.20001,8.75
12,3,9,8,2.100037,2
6,3,14,11,6.180054,4
19,8,2,11,8.940002,5
0,19,1,4,5.23999,4
15,15,2,18,10.88,4
0,2,9,10,4.440002,4.25
4,13,11,9,4.52002,2.75
3,9,14,4,7.02002,4
3,18,15,15,4.440002,3.75
14,4,19,10,3.159973,2.75
9,12,17,4,6.080017,4
16,13,15,13,0.2799683,0.25
14,15,4,4,5.47998,5.25
16,15,14,12,1.320007,1.25
0,17,0,18,1.840027,0.25
10,13,16,9,2.619995,2.5
17,4,7,0,6.100037,3.5
6,8,16,1,5.779968,4.25
10,18,16,13,2.880005,2.75
0,5,16,12,6.519958,5.75
6,6,17,18,6.279968,5.75
3,0,17,1,3.919983,3.75
18,0,18,16,5.220032,4
19,0,0,4,7.080017,5.75
11,7,1,12,3.919983,3.75
8,19,15,1,7.040039,6.25
18,8,15,17,4.5,3
14,3,1,8,5.26001,4.5
0,1,18,1,5.73999,4.5
19,16,11,12,4.460022,3
19,16,14,13,2.899963,2
13,2,3,9,5,4.25
14,9,12,3,2.100037,2
3,18,10,6,5.23999,4.75
12,19,9,18,1.580017,1
17,8,10,16,7.380005,3.75
5,11,19,3,6.779968,5.5
10,3,17,1,3.440002,2.25
3,6,11,1,3.919983,3.25
0,4,11,19,6.779968,6.5
5,14,18,12,4.480042,3.75
7,6,1,15,3.919983,3.75
9,2,12,2,1.080017,0.75
4,16,12,15,2.360046,2.25
11,8,16,2,2.880005,2.75
8,17,8,0,4.440002,4.25
11,11,11,11,0,0
7,3,3,17,4.700012,4.5
12,3,11,18,6.280029,4
5,5,10,12,3.140015,3
8,17,4,19,1.580017,1.5
18,19,7,12,5.220032,4.5
5,19,18,2,16.03998,7.5
13,10,0,7,5.259949,4
0,17,6,8,3.920044,3.75
19,10,5,18,7.640015,5.5
13,15,4,7,7.899963,4.25
16,8,17,14,1.840027,1.75
16,3,11,16,6.799988,4.5
8,15,19,3,17.22003,5.75
14,4,15,14,2.880005,2.75
7,15,8,7,2.880005,2.25
3,12,13,8,4.219971,3.5
4,12,7,9,2.100037,1.5
19,12,4,14,5.52002,4.25
5,0,2,4,2.639954,1.75
2,17,18,8,7.859985,6.25
17,2,2,16,8.080017,7.25
5,5,2,9,1.840027,1.75
0,12,18,4,6.780029,6.5
13,3,10,4,1.579956,1
5,7,18,7,4.480042,3.25
19,18,1,19,4.960022,4.75
8,9,11,14,3.460022,2
11,4,6,15,8.059998,4
9,7,10,6,1.059998,0.5
11,18,16,0,7.119995,5.75
2,6,3,10,1.320007,1.25
19,8,11,11,2.880005,2.75
6,11,3,0,7.620056,3.5
11,12,0,0,7.359985,5.75
14,0,8,17,7.359985,5.75
4,12,13,15,3.419983,3
8,13,0,2,4.960022,4.75
5,1,11,11,6.279968,4
16,14,5,17,4.180054,3.5
18,14,7,19,4.980042,4
9,10,11,15,2.960022,1.75
14,7,15,5,2.160034,0.75
14,5,15,6,2.76001,0.5
5,15,13,15,5.100037,2
17,12,4,18,5.47998,4.75
3,12,2,11,1.059998,0.5
1,5,10,15,7.160034,4.75
7,7,8,3,1.839966,1.25
5,0,19,8,5.73999,5.5
15,6,1,18,7.059998,6.5
2,19,5,8,6.880005,3.5
12,13,3,16,3.419983,3
10,3,4,1,2.380005,2
11,15,3,14,3.440002,2.25
6,6,17,13,7.640015,4.5
17,17,10,0,8.359985,6
9,7,1,12,5.5,3.25
17,13,7,1,6.019958,5.5
1,11,6,2,4.480042,3.5
5,16,0,9,3.660034,3
4,17,13,3,8.559998,5.75
10,0,15,19,7.380005,6
15,16,16,8,2.359985,2.25
12,9,2,2,8.440002,4.25
12,10,10,15,2.360046,1.75
15,13,3,3,6.299988,5.5
1,6,14,12,6.02002,4.75
19,14,10,1,6.26001,5.5
3,19,4,6,4.179993,3.5
11,8,5,7,2.359985,1.75
19,1,9,2,3.940002,2.75
2,3,11,8,4.179993,3.5
6,9,3,18,3.140015,3
16,13,12,12,1.320007,1.25
5,16,4,13,1.580017,1
7,5,9,16,3.400024,3.25
0,0,7,18,8.140015,6.25
2,18,14,7,7.059998,5.75
16,7,4,7,6.359985,3
16,4,1,9,6.299988,5
10,9,12,10,1.320007,0.75
2,14,18,7,9.76001,5.75
3,15,0,17,1.320007,1.25
0,10,9,19,4.980042,4.5
14,19,0,0,8.599976,8.25
4,12,19,19,5.73999,5.5
13,16,3,18,3.140015,3
4,17,17,19,5,3.75
6,11,3,11,0.7999878,0.75
4,8,17,5,5,4
3,2,14,0,3.399963,3.25
9,6,6,5,1.580017,1
10,5,4,6,7.399963,1.75
3,16,17,12,4.700012,4.5
4,13,8,4,6.339966,3.25
3,6,14,6,5.259949,2.75
11,9,12,7,1.320007,0.75
6,18,0,17,1.840027,1.75
7,1,14,7,4.47998,3.25
0,14,13,7,6.299988,5
12,9,1,12,3.659973,3.5
19,9,16,13,1.839966,1.75
12,9,9,9,1.080017,0.75
9,3,6,0,2.140015,1.5
13,17,7,2,6,5.25
6,19,11,17,2.359985,1.75
4,1,15,3,6.580017,3.25
16,0,6,19,8.359985,7.25
2,15,16,17,5.52002,4
5,4,5,14,3.459961,2.5
3,2,14,15,6.779968,6
1,17,13,10,5.5,4.75
16,18,15,14,1.840027,1.25
7,3,10,2,1.580017,1
4,17,16,17,4.179993,3
9,4,8,3,1.059998,0.5
9,9,14,19,4.440002,3.75
13,0,1,4,4.179993,4
5,0,1,13,4.440002,4.25
12,16,15,18,1.320007,1.25
9,10,8,13,1.059998,1
2,17,11,5,6,5.25
15,15,9,9,3.419983,3
14,7,9,17,3.920044,3.75
1,17,12,9,5.76001,4.75
18,7,17,18,3.140015,3
0,10,18,9,7.339966,4.75
12,2,2,12,6.259949,5
6,17,6,17,0,0
17,19,0,15,6.640015,5.25
14,3,3,3,2.879944,2.75
13,17,12,8,2.619995,2.5
13,10,10,11,1.059998,1
0,16,17,3,9.179993,7.5
15,18,2,8,10.03998,5.75
1,16,6,14,2.119995,1.75
19,15,19,18,0.7999878,0.75
9,14,2,16,4,2.25
19,6,9,19,14.08002,5.75
6,13,7,1,4.199951,3.25
17,3,2,7,4.960022,4.75
18,19,7,10,16.26001,5
19,1,6,19,9.76001,7.75
9,12,7,19,2.919983,2.25
16,15,7,18,3.700012,3
5,16,1,9,4.23999,2.75
8,18,7,5,8.720032,3.5
8,17,13,1,6.279968,5.25
13,11,5,17,3.659973,3.5
7,18,19,6,8.359985,6
9,8,1,4,5.23999,3
4,6,0,10,3.140015,2
6,17,18,0,8.900024,7.25
4,10,14,12,5.5,3
0,5,19,4,5.5,5
18,7,18,3,1.340027,1
19,14,18,5,3.420044,2.5
11,8,16,11,2.619995,2
12,19,15,1,6.279968,5.25
2,15,13,10,14.34003,4
8,2,0,4,3.659973,2.5
15,19,14,10,2.900024,2.5
2,2,3,4,0.7999878,0.75
13,10,6,9,2.899963,2
2,15,18,1,10.21997,7.5
5,16,17,14,3.660034,3.5
18,6,11,3,2.619995,2.5
11,3,12,12,3.179993,2.5
5,3,19,16,8.940002,6.75
4,4,10,10,4.200012,3
0,9,10,2,8.359985,4.25
5,4,8,11,3.140015,2.5
18,12,18,13,0.7999878,0.25
13,17,11,19,1.059998,1
7,0,7,15,3.920044,3.75
14,19,17,19,1.320007,0.75
10,2,19,2,5.039978,2.25
15,14,14,10,1.840027,1.25
15,5,1,10,4.960022,4.75
9,7,8,12,2.940002,1.5
6,17,18,17,4.180054,3
14,2,16,11,4.519958,2.75
13,19,0,7,8.420044,6.25
3,14,18,2,9.700012,6.75
5,11,1,6,3.159973,2.25
16,2,16,18,5.880005,4
19,4,11,0,4.179993,3
0,11,1,19,4.220032,2.25
17,17,2,18,4.700012,4
6,3,0,17,5.5,5
8,5,19,19,7.600037,6.25
3,6,9,9,2.359985,2.25
17,13,11,18,2.880005,2.75
6,8,12,9,2.359985,1.75
4,16,2,1,4.440002,4.25
5,16,15,6,6.559998,5
11,4,19,15,5.400024,4.75
5,17,13,15,5.559998,2.5
10,18,17,10,4.47998,3.75
8,3,14,16,5.76001,4.75
12,5,1,14,7.900024,5
0,14,17,6,8.900024,6.25
3,5,5,14,2.880005,2.75
9,3,2,9,9.040039,3.25
12,3,18,7,3.660034,2.5
2,9,18,14,6.559998,5.25
2,12,16,10,4.179993,4
4,3,9,5,2.359985,1.75
4,10,19,11,6.840027,4
18,6,19,9,1.059998,1
9,1,0,5,3.419983,3.25
4,13,3,1,6.059998,3.25
18,9,11,9,1.840027,1.75
0,15,18,9,6.820007,6
7,0,10,10,3.400024,3.25
5,12,3,0,6.600037,3.5
2,8,5,2,2.640015,2.25
7,18,12,7,4.73999,4
9,17,8,0,5.799988,4.5
15,16,14,12,1.839966,1.25
9,9,5,0,4.200012,3.25
19,3,19,12,2.359985,2.25
17,5,1,4,10.94,4.25
9,14,19,6,6.659973,4.5
18,5,15,18,4.179993,4
11,2,6,8,4.840027,2.75
14,10,12,12,2.099976,1
5,14,5,16,0.539978,0.5
12,14,7,9,2.900024,2.5
8,3,2,4,3.980042,1.75
7,2,11,1,1.839966,1.25
12,17,3,4,8.23999,5.5
1,1,12,13,6.52002,5.75
10,12,9,13,1.059998,0.5
2,18,3,0,5.240051,4.75
13,4,15,7,1.319946,1.25
17,14,2,0,9.480042,7.25
18,13,11,18,3.139954,3
6,1,0,0,2.119995,1.75
5,11,5,17,8.440002,1.5
16,19,8,14,3.400024,3.25
18,19,2,2,8.599976,8.25
14,12,9,12,1.839966,1.25
10,0,4,16,7.840027,5.5
8,1,16,16,6.52002,5.75
5,18,1,2,6.26001,5
4,8,14,1,4.440002,4.25
1,3,17,3,5.780029,4
5,8,3,8,1.579956,0.5
19,10,5,0,7.860046,6
17,6,0,8,5.76001,4.75
6,9,0,16,4.199951,3.25
10,19,5,17,1.840027,1.75
8,0,13,12,4.720032,4.25
7,5,13,16,5,4.25
10,6,11,15,2.619995,2.5
15,14,12,11,2.100037,1.5
5,4,9,10,2.619995,2.5
12,15,0,5,13.5,5.5
16,6,5,11,4.700012,4
19,19,0,2,18.26001,9
18,11,19,5,2.359985,1.75
10,17,8,7,3.700012,3
1,9,16,2,7.899963,5.5
3,16,16,7,6.299988,5.5
1,9,13,0,8.23999,5.25
10,16,2,14,2.619995,2.5
2,1,9,2,4.579956,2
10,18,0,2,12.52002,6.5
10,12,5,16,2.880005,2.25
13,7,8,13,2.880005,2.75
19,9,1,13,5.740051,5.5
12,0,6,6,5.059998,3
4,13,7,1,4.440002,3.75
0,6,9,1,6.719971,3.5
16,11,11,10,2.100037,1.5
3,3,2,10,2.620056,2
8,12,8,15,1.600037,0.75
13,19,7,11,6.339966,3.5
10,2,5,6,6.460022,2.25
2,7,7,7,1.840027,1.25
18,2,16,2,1.580017,0.5
8,13,17,8,3.659973,3.5
8,16,16,13,2.880005,2.75
19,0,2,6,8.619995,5.75
1,14,17,15,5,4.25
6,3,7,16,4.73999,3.5
8,1,2,18,9.740051,5.75
11,17,8,17,0.7999878,0.75
1,4,17,5,5,4.25
10,5,3,1,2.880005,2.75
7,9,17,18,6.640015,4.75
0,6,19,19,10.62,8
4,19,1,4,5.220032,4.5
15,11,16,2,3.140015,2.5
15,8,10,3,3.140015,2.5
9,16,2,16,5.02002,1.75
3,17,5,8,5.219971,2.75
2,12,16,14,5.019958,4
18,6,14,19,6.300049,4.25
10,19,3,7,5.23999,4.75
12,16,13,19,1.059998,1
16,12,8,11,2.360046,2.25
13,9,18,14,5,2.5
7,6,4,2,2.360046,1.75
17,1,10,14,5.73999,5
19,5,16,10,2.619995,2
7,2,6,15,3.660034,3.5
16,17,3,10,6.019958,5
5,7,1,0,3.399963,2.75
1,11,0,12,1.059998,0.5
1,17,6,0,6.539978,5.5
2,2,17,15,8.419983,7
18,14,17,11,1.059998,1
1,4,2,19,4.700012,4
0,8,15,11,7.160034,4.5
19,4,7,12,5.220032,5
12,2,13,8,1.840027,1.75
13,15,4,6,4.97998,4.5
7,6,10,8,3.840027,1.25
0,2,9,1,4.780029,2.5
5,12,3,18,2.100037,2
5,13,5,13,0,0
19,8,6,17,7.360046,5.5
16,17,17,7,3.399963,2.75
10,8,15,19,4.460022,4
15,18,10,14,2.880005,2.25
6,1,9,2,1.859985,1
12,7,5,5,2.360107,2.25
19,10,18,16,2.359985,1.75
11,19,5,8,4.959961,4.25
16,7,16,1,1.579956,1.5
4,0,3,2,1.320068,0.75
14,17,10,5,8.659973,4
1,2,4,4,1.320068,1.25
13,9,8,1,3.959961,3.25
15,18,1,13,5.5,4.75
2,13,10,19,4.980103,3.5
10,14,9,12,1.320068,0.75
7,7,5,9,3.159912,1
17,19,17,16,1.320068,0.75
9,13,5,7,2.619995,2.5
17,12,19,3,3.400024,2.75
2,1,10,7,6.039917,3.5
14,5,2,13,6.059937,5
19,15,2,19,5.76001,5.25
4,19,5,8,5.23999,3
7,2,12,19,6.819946,5.5
3,17,17,2,10.20007,7.25
1,7,9,1,4.699951,3.5
6,1,12,14,5.47998,4.75
11,12,2,3,5.219971,4.5
15,19,16,1,5.47998,4.75
4,12,9,7,3.97998,2.5
5,12,13,3,4.959961,4.25
6,6,17,19,6.820068,6
11,9,7,15,3.179932,2.5
16,7,8,9,2.619995,2.5
9,18,6,1,6.300049,5
7,10,18,0,5.47998,5.25
14,19,18,18,1.320068,1.25
19,17,1,19,7.320068,5
3,5,13,6,3.940063,2.75
0,11,11,9,3.919922,3.25
8,17,1,19,2.359985,2.25
11,19,19,12,4.439941,3.75
3,6,16,6,4.459961,3.25
12,9,1,3,4.720093,4.25
11,17,13,6,4.199951,3.25
17,14,15,8,3.699951,2
19,1,10,7,3.919922,3.75
5,0,12,2,4.459961,2.25
8,13,9,2,3.420044,3
10,1,16,16,7.119995,5.25
0,2,16,6,6.059937,5
16,10,11,5,3.459961,2.5
6,2,12,12,6.080078,4
13,6,0,16,6.52002,5.75
10,10,2,7,2.880005,2.75
4,18,1,17,1.059937,1
17,17,17,10,2.359985,1.75
9,18,6,13,2.619995,2
7,4,18,19,8.359985,6.5
6,19,16,7,6.02002,5.5
13,5,16,13,3.959961,2.75
1,11,0,5,1.839966,1.75
19,5,17,19,4.459961,4
15,16,1,7,6.799927,5.75
18,8,17,0,2.880005,2.25
4,11,7,10,1.060059,1
14,16,4,5,6.820068,5.25
18,18,9,11,4.179932,4
2,9,5,4,9.380005,2
13,5,8,0,3.73999,2.5
12,2,6,8,8.180054,3
17,6,7,0,8.160034,4
14,3,1,0,4.699951,4
5,6,19,7,6.579956,3.75
15,6,3,7,3.400024,3.25
6,16,17,1,9.76001,6.5
6,14,9,7,3.140015,2.5
15,11,6,4,4.73999,4
10,19,7,19,0.8000488,0.75
5,8,3,14,2.099976,2
19,19,2,18,7.5,4.5
10,5,13,13,3.400024,2.75
14,12,16,5,2.359985,2.25
2,0,8,0,1.580078,1.5
13,15,17,7,4.179932,3
9,12,14,0,4.439941,4.25
2,14,6,4,3.659912,3.5
4,3,15,3,5.420044,2.75
6,2,6,14,7.300049,3
14,7,11,8,1.060059,1
14,19,15,7,3.920044,3.25
4,18,11,6,5.699951,4.75
1,15,9,10,5.959961,3.25
3,1,0,19,5.47998,5.25
18,14,10,9,3.400024,3.25
11,5,0,15,5.47998,5.25
0,12,0,0,3.140015,3
16,6,1,6,4.439941,3.75
8,3,7,19,5.279907,4.25
15,15,8,7,4.480103,3.75
4,9,12,14,7.699951,3.25
11,1,13,10,7.359985,2.75
10,6,0,2,3.660034,3.5
15,13,15,6,2.640015,1.75
5,18,17,7,8.140015,5.75
15,17,17,15,2.099976,1
8,0,13,17,7.420044,5.5
3,14,2,7,3.679932,2
10,6,8,8,2.099976,1
7,16,5,14,2.100098,1
1,9,12,19,7.619995,5.25
16,4,1,4,5,3.75
4,5,11,6,2.620117,2
9,18,10,2,5,4.25
12,3,5,6,2.899902,2.5
13,16,1,4,7.579956,6
19,2,18,9,2.099976,2
8,11,16,11,3.140015,2
2,10,15,6,4.439941,4.25
5,11,18,14,4.180054,4
17,2,0,8,6.800049,5.75
2,15,13,7,8.619995,4.75
8,7,14,9,4.26001,2
9,4,15,3,2.920044,1.75
14,0,9,6,6.819946,2.75
17,8,1,10,5.26001,4.5
2,13,3,6,2.380005,2
9,1,17,17,9.399902,6
13,4,9,6,2.140015,1.5
4,10,2,2,2.619995,2.5
14,18,0,19,4.440063,3.75
15,10,12,19,3.420044,3
15,13,19,12,1.839966,1.25
19,3,10,13,5.52002,4.75
9,18,11,12,2.660034,2
3,15,0,6,10.42004,3
15,1,9,11,6.559937,4
16,5,15,4,1.059937,0.5
15,7,15,13,1.580078,1.5
8,12,16,5,3.920044,3.75
0,13,8,8,12.73999,3.25
2,19,13,12,4.700073,4.5
18,1,5,14,10.97998,6.5
8,8,16,15,5.300049,3.75
13,2,15,9,2.920044,2.25
6,15,11,9,3.400024,2.75
18,5,17,3,0.8000488,0.75
4,6,18,5,3.919922,3.75
1,17,13,6,6.52002,5.75
16,4,17,13,2.619995,2.5
15,4,18,16,3.920044,3.75
10,19,11,12,3.439941,2
13,7,15,13,2.099976,2
7,11,15,17,3.659912,3.5
14,11,13,9,0.8000488,0.75
1,9,2,11,1.319946,0.75
11,4,3,12,4.459961,4
10,18,1,12,4.440063,3.75
3,7,16,9,4.439941,3.75
1,14,19,15,5.52002,4.75
12,9,12,16,7.680054,1.75
10,5,6,2,1.839966,1.75
17,1,10,7,3.400024,3.25
18,12,19,4,2.920044,2.25
10,17,11,7,5.660034,2.75
11,18,10,16,1.319946,0.75
18,15,10,17,3.459961,2.5
15,15,4,11,4.47998,3.75
1,9,4,15,2.880005,2.25
10,10,14,18,3.140015,3
5,13,12,18,3.140015,3
10,15,16,14,1.839966,1.75
2,4,6,17,4.959961,4.25
16,9,0,0,7.580078,6.25
8,1,4,15,4.699951,4.5
17,7,9,12,3.400024,3.25
15,16,17,11,3.420044,1.75
3,3,11,4,8.439941,2.25
13,2,14,11,3.140015,2.5
5,8,10,13,3.140015,2.5
16,2,8,1,2.359985,2.25
15,1,10,15,6.299927,4.75
13,14,12,10,1.839966,1.25
4,4,18,11,8.940063,5.25
11,15,6,7,3.679932,3.25
8,4,12,18,6.339966,4.5
18,13,15,17,2.400024,1.75
11,6,6,14,3.920044,3.25
4,19,5,17,1.320068,0.75
0,3,18,14,9.940063,7.25
7,13,11,4,4.199951,3.25
16,2,15,7,2.099976,1.5
3,0,1,9,3.719971,2.75
13,18,12,11,2.619995,2
18,11,8,17,4.180054,4
13,7,13,19,3.140015,3
6,6,0,19,6.539917,4.75
7,6,3,14,3.139893,3
14,2,5,13,5.73999,5
10,16,17,9,4.179932,3.5
3,14,5,9,2.360107,1.75
1,9,6,0,4.459961,3.5
17,6,17,17,2.880005,2.75
5,6,1,8,1.579956,1.5
11,12,17,13,1.839966,1.75
5,19,15,9,6.820068,5
1,13,0,10,3.100098,1
1,12,5,18,2.619995,2.5
17,5,10,5,1.840088,1.75
5,15,10,8,3.660034,3
16,6,8,16,8.219971,4.5
2,16,4,1,5.02002,4.25
9,16,17,7,6.079956,4.25
9,19,10,16,1.580078,1
3,17,7,14,2.359985,1.75
4,5,15,14,6.02002,5
0,10,18,2,6.780029,6.5
3,15,1,5,3.140015,3
2,6,9,12,3.960083,3.25
5,17,6,10,3.73999,2
15,7,0,14,16.95996,5.5
18,7,0,2,7.399902,5.75
4,3,11,9,5.040039,3.25
7,11,15,17,3.940063,3.5
18,7,2,12,6.559937,5.25
10,5,13,18,4.699951,4
9,8,9,6,1.859985,0.5
15,10,12,10,1.319946,0.75
5,2,17,6,4.179932,4
17,13,5,17,4.47998,4
3,10,0,3,3.420044,2.5
9,10,14,1,3.660034,3.5
7,5,8,6,0.5400391,0.5
8,0,17,15,8.159912,6
18,13,9,2,9.940063,5
5,9,3,1,2.619995,2.5
7,4,3,6,1.579956,1.5
14,13,1,6,8,5
10,12,0,2,6.340088,5
0,12,10,5,6.340088,4.25
9,9,17,9,3.140015,2
0,13,17,14,5.5,4.5
14,0,16,18,5.780029,5
8,12,9,5,2.619995,2
12,10,16,1,5.5,3.25
13,2,12,8,2.359985,1.75
12,11,7,0,5.26001,4
12,12,8,14,2.619995,1.5
17,12,4,7,5.780029,4.5
3,16,12,16,2.360107,2.25
5,19,13,9,5.73999,4.5
19,0,16,19,7.839966,5.5
15,0,12,14,4.959961,4.25
15,13,14,13,0.2800293,0.25
